image_name,channel,camera_name,X,Y,Z,col_sample,row_sample
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-1.90727489,11.729622423218988,-8.091905594,3119.755,917.4693
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-2.228832347,12.761370400487701,-8.09573555,3064.1755,472.6649
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-2.548444585,13.798549002153141,-8.096551895,2985.4763,65.85342
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-1.523489068,14.169977137406319,-7.78699398,3330.238,74.87443
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-1.281544369,13.269210799865137,-7.790832043,3399.8137,401.5011
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-1.050479058,12.455395291665168,-7.781446934,3449.565,732.6256
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-0.762744173,11.498732979995602,-7.779035568,3467.4993,1124.7062
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-0.603391791,10.901731903924794,-7.771249771,3461.1772,1360.6187
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-0.279618799,9.729964287602566,-7.782579422,3396.5295,1812.7246
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.33282,10.438846131638297,-7.786476135,163.77611,738.3559
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.478397139,11.470813336435976,-7.781894207,210.99312,385.10278
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.669496516,12.190131974007526,-7.789740086,259.0629,139.58177
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.176419471,9.518462116,-7.78883791,138.38733,1087.9475
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.121680918,9.628818466491492,-7.788025856,156.66109,1054.4456
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.025137902,9.579556596654792,-7.784914494,172.90442,1078.8105
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-8.804520259,9.672516734,-7.986605167,191.17818,1078.8105
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.397934208,11.410870107691279,-7.780366898,221.795,403.82574
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.216892587,11.460822763159683,-7.883370876,255.99004,392.6055
