image_name,channel,camera_name,X,Y,Z,col_sample,row_sample
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266507.6334,4691286.771,177.8551941,764.7912274,1415.582211
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266507.8514,4691285.945,177.853714,821.4258042,1773.676869
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266507.9736,4691285.547,177.8552246,862.2949036,1935.057415
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266510.2514,4691289.206,177.8722687,2107.219758,530.4989627
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266510.5727,4691287.695,177.8799591,2126.621394,1281.427403
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266510.6281,4691286.652,177.8820801,2053.773495,1765.255457
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266510.9126,4691286.204,177.8801727,2137.607545,1974.840583
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266512.7607,4691291.44,177.8536224,3122.472516,21.67893574
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266512.7913,4691290.958,177.8545837,3140.365281,166.2397098
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266512.8236,4691290.43,177.8519287,3153.765209,342.9946457
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266512.9759,4691289.427,177.8503876,3189.033076,729.2533245
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266513.0245,4691289.233,177.8548737,3197.76579,807.8477464
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266513.3167,4691287.947,177.8500824,3205.809385,1358.567712
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266513.3684,4691287.698,177.8507996,3201.443029,1456.81074
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266513.5837,4691286.669,177.8469391,3158.060588,1846.75496
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266513.6311,4691286.446,177.8466034,3141.68675,1928.62415
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266504.7412,4691292.992,178.1688843,486.6865896,447.6706558
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266505.0777,4691291.466,178.1764679,395.2882735,1128.189979
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266505.3843,4691290.085,178.1680603,407.488839,1787.483395
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266505.7286,4691288.43,178.155365,537.377537,2481.695905
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266505.9059,4691293.357,177.8518372,966.4873248,365.729072
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266505.9419,4691293.216,177.8523712,959.6466991,423.8743897
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266506.237,4691292.091,177.8566284,914.4244455,951.9481012
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266506.3075,4691291.836,177.8548584,911.346164,1083.288113
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266506.6809,4691290.344,177.8506622,945.6809074,1844.069185
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266506.7463,4691290.089,177.8492432,958.5070804,1970.193219
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266506.9928,4691289.167,177.8471985,1032.091271,2398.455274
NVR2_N910A6_ch1_main.tiff,1,NVR2_N910A6_ch1_main,266509.2885,4691293.588,177.8656769,2574.238071,480.7433351
